Toy_ID,Toy_Name,Priority_Level,Production_Line,Defect_Rate,Materials_Shortage,Elf_Staff,Hours_Worked,Delivery_Deadline,Production_Status,Defective_Units,Units_Produced
af3d81e7-217b-4af9-a110-ec60f438c8e2,Puzzle,High,Line 4,0.098,Yes,Morgan,11,2024-12-13,Not Started,4,35
5c07560a-f157-43b7-9c75-c40ed131f6b3,Puzzle,Low,Line 4,0.032,Yes,Lisa,10,2024-12-22,Not Started,10,19
2d2af33a-e1db-40f3-8a60-954ef97c14be,RC Car,Medium,Line 2,0.168,Yes,Jason,10,2024-12-21,In Progress,3,15
9e20bef6-4a01-45d8-9df0-8905a68ee7ba,Action Figure,Low,Line 1,0.052,Yes,Sean,6,2024-12-04,Not Started,5,66
7f1d9daa-6f88-4280-aad9-9d276bf41af1,Puzzle,High,Line 3,0.195,No,Brittany,7,2024-12-05,In Progress,7,85
ad674f79-1a01-466e-a87b-e6a776d799f7,Train Set,Medium,Line 4,0.093,No,Patricia,6,2024-12-08,Not Started,5,26
69f038d0-f4ab-4c06-bf9c-beb3b8d502c3,Puzzle,Medium,Line 4,0.091,Yes,Kristin,11,2024-12-11,Not Started,0,98
aa0d0bb3-cd85-451d-b294-2243d6ee8a06,Stuffed Animal,Medium,Line 3,0.137,No,Allison,6,2024-12-21,Complete,8,17
2d347200-c97d-4a26-a567-cadbb139e022,Train Set,Medium,Line 4,0.007,No,Patrick,5,2024-12-11,Not Started,0,30
c4df9004-9f86-40ac-8562-5b57781ba1cd,Train Set,Medium,Line 3,0.181,Yes,Sara,4,2024-12-10,In Progress,0,71
4e7e2925-a220-4cfa-8e84-79e46063ae86,Train Set,High,Line 4,0.081,No,Jennifer,3,2024-12-18,In Progress,0,18
208a36e1-d599-4d4d-9d88-49d90240b290,Doll,High,Line 1,0.017,No,Christian,11,2024-12-02,Not Started,5,68
01b0054e-d10e-4b70-a077-65a0b47e187f,Stuffed Animal,High,Line 4,0.111,No,Jason,10,2024-12-09,Complete,4,88
46f18af6-734d-49a7-a89f-652d699e1f90,Doll,Medium,Line 2,0.117,No,Robert,12,2024-12-22,Not Started,1,68
f17a3a78-fe61-468e-923f-14594a7b6aea,Stuffed Animal,Low,Line 3,0.122,Yes,Raymond,10,2024-12-25,In Progress,4,17
7224e541-7eb0-4ac3-a04c-779637b5a8cd,RC Car,Low,Line 4,0.048,Yes,Jennifer,5,2024-12-19,In Progress,0,56
26241399-7916-4abe-99fd-7c1e8fbad422,Action Figure,High,Line 2,0.012,Yes,Heidi,1,2024-12-24,In Progress,10,26
92939379-f5d2-4672-91c0-33fe8f514aa4,Action Figure,High,Line 1,0.183,No,Valerie,3,2024-12-03,Complete,2,48
d7396a48-4e57-466b-ac9f-20dd4cf6e75f,Board Game,Medium,Line 1,0.037,No,Curtis,9,2024-12-15,Not Started,2,55
b0241d97-e35f-415f-9c7d-a0d8c14edd83,Doll,Low,Line 4,0.096,Yes,Olivia,5,2024-12-19,Not Started,8,100
df908d67-af48-4b8e-93a0-c9fdb6f66d3f,Doll,Low,Line 4,0.197,Yes,Courtney,3,2024-12-14,In Progress,4,85
7b110ea3-0e7c-4100-9ad8-5a2f243082c4,RC Car,High,Line 1,0.024,No,Ariel,5,2024-12-23,In Progress,6,91
b10c618a-b643-46ae-b392-b7f53d25d74c,RC Car,Medium,Line 2,0.198,Yes,Bethany,11,2024-12-17,Not Started,1,11
38a56e64-4546-45a8-9a88-d43813d6409d,Doll,Low,Line 3,0.019,Yes,Kristen,10,2024-12-07,In Progress,10,79
b6b024e7-59e6-43ea-a917-b196c8c207ce,Stuffed Animal,High,Line 3,0.133,No,Nathan,6,2024-12-04,Complete,9,90
e01c9f47-7ab0-47f9-ad0f-ec4f2bb63b04,Stuffed Animal,Medium,Line 4,0.09,No,Aaron,4,2024-12-05,Not Started,3,86
2ccfbc87-2e09-46a7-b5c7-f27d5e7be5e1,Doll,Low,Line 3,0.068,No,Jacob,1,2024-12-16,Complete,0,75
ed749cc5-b66c-40bc-be41-d37003682e9e,Puzzle,High,Line 4,0.107,Yes,April,8,2024-12-15,Complete,6,72
d02a6e78-2a99-4e11-b8e5-ffb776d62098,Puzzle,Low,Line 4,0.006,No,Matthew,2,2024-12-16,In Progress,10,80
225cbb00-aec0-47a4-9be6-d61331df655f,Stuffed Animal,Medium,Line 1,0.106,Yes,Robert,6,2024-12-02,Not Started,4,38
5df47803-29d7-495d-af4e-7ceed44953bc,Train Set,Medium,Line 3,0.073,No,Suzanne,11,2024-12-20,Not Started,8,42
f4cb8cd0-890d-4a75-b08d-1542117f2372,Doll,Medium,Line 3,0.12,No,Caitlyn,2,2024-12-05,In Progress,8,82
23302c4c-d4a4-431b-99a0-040082f08d6f,Action Figure,Medium,Line 4,0.032,No,Stephanie,9,2024-12-25,Complete,5,36
da88a4f1-7d01-4465-b809-57f96b9cf8f5,Action Figure,Low,Line 2,0.088,Yes,Wayne,11,2024-12-23,In Progress,9,85
11f7cf85-c227-4ccb-9acd-b00cbc9d95c7,Doll,Medium,Line 1,0.108,No,Jennifer,12,2024-12-06,In Progress,4,60
2f54fe5c-4ab4-4c9c-9002-d036e6e2db59,Board Game,Low,Line 4,0.176,Yes,Lisa,11,2024-12-04,Complete,1,91
d9d044ae-e582-4f88-9ab9-0dafaecdd64f,Puzzle,High,Line 2,0.112,No,Robert,10,2024-12-06,In Progress,3,96
d24e28e0-4ed1-47fa-818a-111a7e15dcc6,Puzzle,Low,Line 1,0.101,No,Margaret,8,2024-12-13,In Progress,6,38
d6f26b8d-5bf2-46ad-84a9-1638fced612a,Stuffed Animal,High,Line 1,0.002,Yes,James,4,2024-12-16,Complete,1,10
7e727283-56df-4dde-935b-44ae3726d45d,Action Figure,Low,Line 2,0.151,Yes,Paul,2,2024-12-02,Complete,8,26
afe0ea78-df18-4194-9927-d80d488239e2,Doll,High,Line 3,0.11,Yes,Michelle,7,2024-12-24,Not Started,10,80
5211cd2a-a6a3-48ef-8f67-096a807fc87e,Board Game,Medium,Line 3,0.153,Yes,Lori,1,2024-12-18,In Progress,4,22
deb5c96c-13f4-4b61-8245-2d51e8169837,Doll,High,Line 4,0.197,Yes,Alfred,11,2024-12-24,Complete,2,64
5041b10b-d817-4d29-93f7-98889b715ba7,Board Game,High,Line 1,0.075,No,Scott,3,2024-12-15,Complete,0,81
f97e342e-fc3b-46a0-813b-ef483065fde4,Stuffed Animal,Medium,Line 4,0.017,Yes,Amanda,9,2024-12-23,In Progress,5,55
f09a459d-1d1b-4871-b1ba-f5e0da98101e,RC Car,Medium,Line 1,0.159,No,Vanessa,6,2024-12-01,In Progress,1,42
c38ec6c0-7200-46f5-873d-1151fc62cf12,Stuffed Animal,Low,Line 3,0.068,No,Christine,12,2024-12-21,In Progress,5,67
52fbe447-1344-4d18-bef0-70e267452797,Puzzle,Low,Line 4,0.118,No,Bradley,7,2024-12-04,Complete,5,50
407ef23d-2d71-4e4e-9aae-251639977833,Doll,Medium,Line 3,0.173,No,David,1,2024-12-15,Complete,8,83
2825cbc5-19a7-4c60-97ef-0e02ae83af2d,Action Figure,Medium,Line 1,0.021,No,Michelle,11,2024-12-11,In Progress,7,87
07f6bacc-875b-45aa-9119-718427e6d172,RC Car,High,Line 3,0.128,Yes,Sandra,12,2024-12-03,In Progress,3,40
6948529a-d3df-449b-a9a4-10048ebe19aa,Board Game,High,Line 3,0.087,Yes,Jerry,3,2024-12-25,Complete,5,79
f00b0354-c502-421b-a45c-428bb5408d63,Action Figure,Low,Line 4,0.137,Yes,Amy,4,2024-12-18,Not Started,8,87
87434f0a-38c4-410f-88d2-f4f08afb688b,Puzzle,High,Line 3,0.087,No,Anthony,4,2024-12-07,In Progress,10,19
c85fe2f9-d0bf-4889-bee9-e313ef704eed,Doll,Low,Line 1,0.001,No,Peter,3,2024-12-23,Complete,0,27
4f156ab8-9d0f-4957-8b5b-ca4819303044,Action Figure,High,Line 1,0.099,Yes,Laura,2,2024-12-01,In Progress,1,36
05a90407-e3a3-4704-9b43-b7421b3ae549,Stuffed Animal,Low,Line 4,0.152,Yes,Victoria,4,2024-12-01,In Progress,4,10
3f346240-2afc-4980-831f-5e8e57d30cef,RC Car,Low,Line 3,0.137,Yes,Matthew,4,2024-12-02,In Progress,6,83
fbfbfa4c-f0e8-4b64-bbfd-13eb08c9f436,Doll,High,Line 3,0.143,No,Pamela,4,2024-12-17,Complete,0,86
513f6e3d-341a-4e1e-946a-9ae1ae453c76,Board Game,Medium,Line 2,0.174,No,Thomas,4,2024-12-06,In Progress,8,20
35fb341b-4e49-4d8b-9b00-3b3c4ac494c5,Train Set,Low,Line 4,0.033,No,Lance,2,2024-12-07,In Progress,9,92
afe34e2b-8f9b-4b87-b6f3-5fa42bf67c71,Doll,High,Line 1,0.005,No,Mary,2,2024-12-05,Complete,2,54
64c99c7a-9bb9-4235-85ed-ecb7829a33ef,Doll,High,Line 4,0.162,Yes,Michael,6,2024-12-02,Complete,1,18
b55d8a73-bb0a-4dc7-932e-1f189ac5d378,Puzzle,Low,Line 1,0.147,Yes,Julia,7,2024-12-03,Complete,5,47
538cea5b-75cb-4fc2-9689-42dbefe3301b,Puzzle,Low,Line 3,0.076,No,Laura,6,2024-12-22,Complete,1,40
b3604272-2083-43cd-9ecb-e314cc38db67,Train Set,High,Line 3,0.147,No,Holly,9,2024-12-15,Complete,0,65
8c7cd898-9a7f-45d8-ad4c-704387bd270f,RC Car,High,Line 3,0.099,Yes,Michael,12,2024-12-11,In Progress,9,83
2dd210c9-86d1-4aed-afc4-c05a6d65bc0b,Train Set,High,Line 1,0.105,No,Betty,8,2024-12-12,Complete,8,11
018ecb7f-85e0-4e48-8dbd-9b6fa93120f7,Puzzle,Low,Line 4,0.053,No,Joy,5,2024-12-08,Complete,8,95
4ba5b029-a61a-477e-bd8f-84bbc367b908,Stuffed Animal,Medium,Line 3,0.155,No,Cindy,9,2024-12-07,In Progress,7,12
031b18e9-7d55-42d8-8f46-582478824367,Board Game,Medium,Line 2,0.181,No,Lori,3,2024-12-18,Complete,3,75
f404eb50-cd4c-44e7-8090-bd2ee6f863b9,Action Figure,Low,Line 1,0.129,Yes,Christopher,6,2024-12-24,In Progress,0,98
0b3ed619-e379-4a71-b237-4b6a81bbbb17,RC Car,Low,Line 1,0.026,No,Matthew,8,2024-12-24,Not Started,6,33
9d6611c3-3755-4b0b-b1aa-44740245a94d,Board Game,Medium,Line 2,0.033,No,Jennifer,4,2024-12-11,In Progress,3,99
e45dc7c2-a166-4c54-a536-924e0310b29d,Board Game,Low,Line 3,0.02,Yes,Daniel,6,2024-12-09,In Progress,7,75
aefeb0d1-1de5-49de-9c1b-d81c773cad4e,Action Figure,Low,Line 2,0.06,Yes,Robert,5,2024-12-05,Not Started,9,64
98affbc8-ca7a-49ed-b96b-2c21c47dc25a,Puzzle,Medium,Line 3,0.099,No,Angela,12,2024-12-20,Complete,0,42
3090eb84-2a1a-47bf-90a5-a7b54219096a,Board Game,Medium,Line 1,0.078,Yes,Allen,11,2024-12-13,Complete,4,34
8ffe5709-0e48-4f2f-9a12-c5f52c878ca9,RC Car,Medium,Line 2,0.188,Yes,Richard,12,2024-12-18,Complete,2,95
edff0636-c9eb-4384-bead-5465dbbd2d08,Puzzle,Medium,Line 1,0.132,No,Victoria,9,2024-12-17,Not Started,7,85
3f4198ae-238f-4879-bf4b-2746cfb7d176,Train Set,Medium,Line 4,0.027,No,Dawn,5,2024-12-11,Not Started,10,85
8f12267e-cdfb-4582-bd49-2e9f4788ecf1,Puzzle,Medium,Line 4,0.115,No,Steven,3,2024-12-15,In Progress,6,44
5eec86d6-21da-439d-8d04-54361fe55037,Board Game,Medium,Line 2,0.082,Yes,Michelle,7,2024-12-03,Complete,1,48
8a9f66ac-6a2f-4f4f-89f8-20942299451b,Action Figure,Medium,Line 4,0.187,No,Karen,12,2024-12-11,Complete,7,59
4d9ca958-dd8a-4a20-9796-122b1a626571,Train Set,High,Line 4,0.193,No,William,12,2024-12-19,Not Started,2,83
94450deb-e1ff-468d-996b-c605f16c15d4,Doll,Medium,Line 3,0.15,No,Alexandra,12,2024-12-10,In Progress,3,71
44bd751a-748c-4015-9a8a-66aaa913ab16,Board Game,Medium,Line 1,0.023,No,Matthew,4,2024-12-16,In Progress,7,18
7b7b5767-ab99-47f9-b147-fa8e855bab64,Doll,High,Line 2,0.079,No,Andrew,4,2024-12-05,In Progress,1,34
cdb87ed5-44d7-451d-874d-5ddd7c92d51b,RC Car,Medium,Line 3,0.161,Yes,Elizabeth,6,2024-12-02,Not Started,1,11
7a0d1131-ec24-4a8a-9f56-c7d156c2ee3c,Action Figure,High,Line 3,0.036,Yes,Caroline,7,2024-12-04,Complete,2,58
13a262f3-5670-49d0-ac96-d432483e1adf,Puzzle,Medium,Line 2,0.125,Yes,David,8,2024-12-02,Not Started,0,53
b1c4617c-9d09-48d3-b23c-ed911735aa40,Puzzle,Medium,Line 1,0.019,Yes,Felicia,11,2024-12-10,Not Started,2,56
a3f192ec-c034-4778-9de7-dd22fa245bba,Stuffed Animal,Medium,Line 3,0.108,No,Steven,7,2024-12-07,In Progress,10,33
5b3c6509-33a4-4d82-9d90-eef4fd1f9181,Puzzle,Low,Line 2,0.144,No,Briana,5,2024-12-12,Complete,9,37
888ffd3a-c0af-4a2d-971f-94b454ea5179,Action Figure,High,Line 2,0.005,No,Valerie,11,2024-12-06,Complete,5,35
87cedc96-38be-49bf-a22b-3a6423a2a41a,Doll,Medium,Line 1,0.031,Yes,Matthew,4,2024-12-14,Complete,5,30
e619b05c-7c46-44f6-a977-3bb0a48447cc,Train Set,Medium,Line 1,0.097,No,Stephanie,9,2024-12-05,In Progress,1,94
956c7e55-eb55-4f18-a588-38413f2f0cc4,Board Game,High,Line 4,0.094,Yes,Ryan,2,2024-12-03,Not Started,10,55
1eb1cde8-15bf-4e32-bbfa-7372f7b4c023,Puzzle,High,Line 2,0.154,No,Carmen,10,2024-12-21,Not Started,4,70
0b828467-697b-4501-a81a-59f4eca2effe,Stuffed Animal,Medium,Line 1,0.0,Yes,Regina,2,2024-12-11,In Progress,1,83
6dec6ad5-7d66-416b-a98b-fcfd1d1d7f49,Train Set,Low,Line 3,0.148,Yes,Gregory,4,2024-12-15,In Progress,1,55
67ff3967-8057-4b5a-8e41-469ed09dc307,Board Game,Low,Line 2,0.082,Yes,Morgan,9,2024-12-16,In Progress,0,34
b01547de-9429-478d-9ac9-ffaf7a0f4882,Train Set,High,Line 1,0.139,Yes,Peter,3,2024-12-09,Complete,10,14
63feccd9-c045-46b0-a28d-50469ad489a8,Puzzle,Low,Line 2,0.096,No,Lisa,7,2024-12-15,In Progress,5,89
7ba0d656-828c-45e8-a20a-b5704c822c97,Board Game,Medium,Line 2,0.05,No,Jennifer,4,2024-12-08,Complete,4,33
362b349c-31d0-4347-8137-8ab9010174a8,Stuffed Animal,High,Line 2,0.164,No,Joshua,11,2024-12-08,In Progress,0,36
fb369b52-75e2-4dcb-9574-c07a1b568e3b,Action Figure,High,Line 1,0.159,No,Philip,6,2024-12-15,Not Started,3,44
4a026f92-37c2-4ab5-a29b-8ca85eed1403,Stuffed Animal,Medium,Line 3,0.04,Yes,Crystal,12,2024-12-16,In Progress,7,99
2cd2d70a-7ef3-49b5-9d2b-f7ad6175389f,Train Set,Low,Line 1,0.014,No,Matthew,4,2024-12-10,Not Started,10,85
9390ceaf-fc62-4f97-ae26-3ac756c81076,Doll,Low,Line 1,0.098,Yes,Melody,1,2024-12-18,Not Started,0,85
11d0f558-1343-4443-b2ac-90d396f38a21,Stuffed Animal,Medium,Line 1,0.076,Yes,Elizabeth,11,2024-12-16,Complete,4,28
2ed963c4-cc83-4d00-8791-f19bcf1b6c1b,Train Set,High,Line 1,0.155,Yes,Jesus,1,2024-12-23,In Progress,7,88
05d3a616-c9d3-49ad-8708-624e79aaf49b,Train Set,Low,Line 3,0.169,Yes,Drew,5,2024-12-09,Complete,6,96
86b4b6d9-fc65-4819-a3f6-e974c09cf48b,Puzzle,Medium,Line 4,0.002,Yes,Randy,5,2024-12-02,Complete,6,26
c0de7b60-45cb-4dd8-8960-8a14cde5456a,Doll,High,Line 4,0.093,No,William,5,2024-12-05,Complete,4,66
c462ba40-49c9-4d4b-90e6-b7a3125dca69,RC Car,Medium,Line 3,0.018,No,Erika,5,2024-12-10,Not Started,1,90
ccc13621-61d5-4091-894e-2c16de6ed7ac,Doll,High,Line 2,0.119,Yes,John,10,2024-12-07,Complete,5,45
adaab040-41d6-4e68-a85c-9f1ebf667eaf,Stuffed Animal,High,Line 3,0.139,Yes,Dana,6,2024-12-22,Complete,1,56
9c952860-cdbe-4654-83c9-62db43ae1633,Stuffed Animal,Medium,Line 1,0.106,Yes,Sabrina,1,2024-12-02,In Progress,3,90
5c9796be-7ecb-4109-b24d-3594bbae6952,Train Set,High,Line 4,0.027,No,April,11,2024-12-03,Complete,6,99
82117476-6eff-439f-9276-f9eb62966b3c,Stuffed Animal,High,Line 1,0.09,Yes,Matthew,7,2024-12-16,In Progress,7,24
b751a163-bbe7-444c-b247-20e577173e31,RC Car,Low,Line 1,0.099,No,Brian,4,2024-12-03,Complete,6,71
9ea8ac95-8405-45ca-a09f-5f6244022990,Action Figure,High,Line 3,0.081,Yes,Cheyenne,8,2024-12-22,In Progress,2,90
4071acee-8e26-475f-8e8b-220c78bf3a75,Train Set,Low,Line 3,0.179,Yes,Adrian,7,2024-12-20,Complete,2,80
6fa76f32-c0b5-4ec7-8841-363b028cef36,Board Game,Medium,Line 1,0.084,No,Diane,6,2024-12-17,Complete,0,27
73e560f8-4180-4088-9372-8084bcc5819d,Train Set,Medium,Line 3,0.036,Yes,Luke,4,2024-12-21,In Progress,9,90
0b50afbb-9888-4744-8862-cd7cdb317666,Doll,Low,Line 1,0.014,No,Marie,1,2024-12-24,Complete,6,33
6f1f1a81-b31a-411a-819f-0f2f517444f6,Board Game,Low,Line 1,0.015,Yes,Joseph,1,2024-12-10,Not Started,10,16
74009e31-e1ed-47a7-9b6d-cf4e6da11b65,Puzzle,Low,Line 2,0.069,No,Cody,3,2024-12-13,Complete,8,56
58506289-590c-4c0c-9ee3-e3c4f9a2fb6f,Puzzle,High,Line 4,0.094,No,Kyle,12,2024-12-14,Not Started,8,69
a9bc36e4-c7fc-4f7a-b140-fae008cef622,Train Set,Low,Line 3,0.06,No,Adrian,3,2024-12-10,In Progress,8,76
3883ce70-7dd9-4e7d-bc2a-c1cbec98f70c,Doll,Low,Line 4,0.078,No,Kristie,2,2024-12-18,Not Started,0,90
baf5f1da-4fa5-4c92-b456-13d0d96de4b1,Action Figure,Medium,Line 4,0.118,Yes,Kaitlyn,10,2024-12-17,In Progress,1,21
b32cd554-8312-4a7c-bbee-7571a1515aa7,Board Game,Medium,Line 1,0.193,No,Darrell,7,2024-12-14,Not Started,5,44
f49bdd2b-749a-44cc-a486-e1e5519e7bda,Action Figure,Low,Line 3,0.014,Yes,Alexandra,3,2024-12-09,In Progress,6,74
8316cd00-7b34-4d3c-b204-5602235f0aa1,Doll,Low,Line 4,0.064,Yes,Thomas,3,2024-12-03,In Progress,1,66
222181b4-ddf8-4e62-a25a-6a5a84a6230c,Board Game,Low,Line 3,0.046,Yes,Steven,3,2024-12-09,Complete,5,86
979a9d8e-2b4c-42ec-889e-377b28d79274,Action Figure,Low,Line 1,0.077,Yes,Matthew,8,2024-12-18,In Progress,6,18
2647388a-31b3-4e2b-8c55-4eb2ed4c918c,Stuffed Animal,High,Line 3,0.113,No,Stanley,10,2024-12-05,In Progress,3,21
df6da34b-12a6-4269-aeb9-5744cfcebaf8,Puzzle,Low,Line 4,0.036,No,Ruth,11,2024-12-22,Complete,6,43
0b90f075-be1f-4e65-81f8-afdf59cb97d4,Doll,High,Line 3,0.074,No,Bridget,3,2024-12-21,In Progress,1,22
27e097ea-da0b-43eb-9f7d-558d053264d4,Board Game,High,Line 1,0.192,Yes,Devon,4,2024-12-04,Not Started,8,88
adb48e1a-4671-48eb-8867-87be8318b9b3,Doll,Medium,Line 4,0.096,Yes,Donald,10,2024-12-02,In Progress,0,70
dfd32c5f-de98-4805-9626-3bcf20032127,Train Set,High,Line 2,0.019,Yes,Rebecca,8,2024-12-09,In Progress,10,85
541d851e-7c2f-41fd-b7a1-b0b5ae2b8a56,Board Game,High,Line 1,0.192,No,Emily,9,2024-12-21,In Progress,1,10
78b22b91-b768-4eb8-9784-cbd4a326d8c7,Doll,Medium,Line 3,0.163,No,Jennifer,3,2024-12-02,Complete,10,39
7b451a45-f165-4cb6-8e84-040d3e7ea550,Board Game,High,Line 2,0.11,No,Jason,2,2024-12-09,Not Started,1,19
ab998379-f1a2-46cc-82a6-7586125dc92c,RC Car,Medium,Line 2,0.169,No,Tina,7,2024-12-11,Not Started,9,56
d795990c-8792-4bcb-a465-d7c5772f243f,Puzzle,Medium,Line 3,0.151,Yes,Robin,11,2024-12-25,Not Started,1,50
a68cab72-834c-491a-8648-03eac7400cd1,Stuffed Animal,Medium,Line 3,0.069,No,Ricardo,8,2024-12-01,In Progress,6,45
3b77aefc-2b89-4219-bab1-956e244e841e,Train Set,High,Line 1,0.049,No,John,5,2024-12-10,In Progress,0,33
8c6f6b3e-b088-4650-805a-a72cac59d7b7,Stuffed Animal,Medium,Line 1,0.071,No,Joshua,11,2024-12-07,Complete,8,47
d54f8763-2099-41f4-98a7-adbf99481932,RC Car,High,Line 1,0.006,No,Sylvia,8,2024-12-18,In Progress,1,100
389554b9-82f8-46a6-bf31-8f8a7cc180e1,RC Car,High,Line 4,0.103,Yes,Elizabeth,9,2024-12-23,Complete,8,35
6e6b50cc-94da-4afd-a13b-ea44742db8e6,Action Figure,Medium,Line 2,0.13,No,Carmen,8,2024-12-06,Not Started,3,48
0f2001a1-0cc1-43ff-8aa1-2be10dc8d912,Board Game,Low,Line 2,0.104,Yes,Laura,10,2024-12-10,Not Started,8,67
fcd8bb87-6ba9-4430-95a8-2fef84ab21ca,RC Car,Low,Line 2,0.175,Yes,Lori,3,2024-12-05,In Progress,4,52
ec01c110-09b0-46ce-87b8-dde4eedd6061,Puzzle,High,Line 3,0.054,Yes,Brandon,12,2024-12-17,In Progress,4,69
fce62a74-5e4b-427b-b139-0a032b2c51ae,Action Figure,Low,Line 1,0.029,No,Frank,1,2024-12-21,In Progress,9,27
41b86b3c-6ff5-4450-883d-ef2450985b0e,Action Figure,High,Line 1,0.161,No,Haley,6,2024-12-16,In Progress,9,89
509e2c78-aade-43ae-bc6c-00c285723b78,Action Figure,High,Line 4,0.163,No,Jeremy,12,2024-12-16,In Progress,10,69
a38b22b8-dc1c-40e0-b07a-1deb46a94e44,Puzzle,Medium,Line 1,0.193,Yes,Dana,9,2024-12-05,Complete,9,59
59a68c19-89e2-4338-a40c-47a6f9dc9929,Puzzle,Medium,Line 1,0.147,No,Joseph,12,2024-12-22,Complete,3,16
e4d510f2-4534-484a-873d-df429645de45,Stuffed Animal,Medium,Line 3,0.074,Yes,Michael,5,2024-12-15,Complete,8,47
d72d4f65-ab9b-4a12-b4f5-7f4de3e835b5,Train Set,Low,Line 2,0.126,Yes,Brady,3,2024-12-24,In Progress,6,35
eb2cc1c0-b141-4c37-b10e-c5e585c60018,Train Set,Medium,Line 1,0.047,Yes,Jennifer,6,2024-12-05,Complete,3,64
f7641e0d-03ce-4e2c-af36-ddfbbb6f33f7,Doll,High,Line 2,0.023,Yes,Michelle,6,2024-12-14,Not Started,4,72
1c3bcf2a-aae0-417c-a3ed-ecbd2281620c,Puzzle,Medium,Line 4,0.05,Yes,Lisa,7,2024-12-19,Not Started,3,51
b280996a-8c49-4171-88da-af4f001d23e6,Stuffed Animal,Medium,Line 4,0.088,Yes,Jeffrey,5,2024-12-15,Not Started,10,71
24366c9b-98c1-4c77-a3d7-61df560a7442,RC Car,Low,Line 1,0.1,No,Alexander,4,2024-12-18,Not Started,7,38
fd1fd3c4-945f-4db9-b43a-eb05a18b8949,RC Car,Low,Line 4,0.182,Yes,Scott,7,2024-12-16,In Progress,10,60
ce9622f4-1ece-4000-af7d-094be17dfe91,Stuffed Animal,High,Line 1,0.02,No,Andrea,2,2024-12-18,Not Started,2,58
7cd817b9-ade9-4c63-a986-3be5ca85c902,Doll,Medium,Line 1,0.037,No,Randall,4,2024-12-08,Not Started,9,80
2272ee12-f405-46be-b2e7-805e48d74e37,RC Car,High,Line 4,0.005,Yes,Amanda,3,2024-12-17,In Progress,2,63
ed10ea3d-2755-4cbc-8608-60e005ed4d0f,Train Set,Medium,Line 2,0.189,No,Emily,8,2024-12-17,In Progress,4,90
b1356b35-c26d-47d8-bf04-c377b22901c9,Stuffed Animal,Medium,Line 2,0.16,No,Juan,3,2024-12-04,Complete,4,98
089c445a-5682-4cf3-94c5-83ed04ba0be3,Train Set,High,Line 2,0.134,No,Elizabeth,12,2024-12-07,In Progress,4,34
fba6d05f-0957-421d-9513-84a2eb24c5b3,RC Car,Low,Line 1,0.015,No,Michael,10,2024-12-16,In Progress,10,35
3deed896-be7a-40c4-9801-04aa4e301630,Train Set,Medium,Line 3,0.197,No,Cynthia,9,2024-12-20,Not Started,2,91
ff2b7cef-ac64-4409-8c8d-7c9dba00c941,Puzzle,Low,Line 3,0.054,Yes,Jacob,7,2024-12-24,In Progress,6,69
67f7b6dc-f773-454b-bb8e-7975be517a5a,Action Figure,Medium,Line 1,0.123,No,David,11,2024-12-18,In Progress,8,94
56157fd6-b889-4959-98da-c136ac77adb0,Doll,Medium,Line 1,0.192,Yes,Jimmy,9,2024-12-17,In Progress,4,35
4d8655e9-881f-48dc-bbbf-e1d52a221056,Stuffed Animal,Low,Line 2,0.045,No,Hunter,7,2024-12-18,In Progress,5,43
ed1bc972-93fe-4e5c-9f42-44acf4d7f168,Board Game,Low,Line 3,0.004,No,John,3,2024-12-25,In Progress,0,59
d8d4caac-2043-4da6-a223-42cfe7a4afe6,Action Figure,Low,Line 3,0.009,No,Derrick,10,2024-12-17,Not Started,0,42
8eef7c6b-b0f4-464e-a7aa-3d3cac568a75,Puzzle,Medium,Line 1,0.022,Yes,Carolyn,3,2024-12-06,In Progress,5,88
bce821fd-57fd-4b5d-81d8-86e4e9c9a8d0,Stuffed Animal,High,Line 2,0.163,No,Heather,12,2024-12-05,Not Started,0,76
8eaeeda8-7109-40b8-bda2-353f07140385,Train Set,High,Line 1,0.048,Yes,Audrey,8,2024-12-10,Complete,4,53
31d7ab16-cbbc-45b6-98c7-50a3fbf2c909,Stuffed Animal,Low,Line 1,0.084,Yes,Erin,3,2024-12-22,In Progress,10,32
ed0dacc0-e352-4f13-8626-522010bb079f,Puzzle,Medium,Line 3,0.003,No,Debra,4,2024-12-23,Complete,6,48
8ee8f07e-fcce-4a19-826c-71cb88527a48,Puzzle,High,Line 1,0.064,No,Dawn,11,2024-12-22,Not Started,9,88
7fa14b29-67be-462f-89e6-70cb5c7ab041,Train Set,Medium,Line 4,0.062,No,Craig,3,2024-12-22,Not Started,3,46
f8537819-ba9a-4e8e-a2da-bd7ad8429953,RC Car,Medium,Line 3,0.039,No,Joe,11,2024-12-11,Complete,0,72
2e38cdce-6947-44dd-877e-662dcf1b15b6,Action Figure,High,Line 4,0.172,No,Valerie,12,2024-12-09,Not Started,1,66
1658a683-c1fa-4e07-8231-94db4286c2f4,Stuffed Animal,Medium,Line 3,0.065,No,Stanley,1,2024-12-16,In Progress,9,73
5a75faf7-cd26-4454-b1f1-170678fb0aec,Puzzle,Low,Line 1,0.008,Yes,Douglas,4,2024-12-18,Complete,9,45
67c1816f-3c95-4b75-b166-bd306c066480,Puzzle,High,Line 4,0.181,No,Megan,11,2024-12-04,Not Started,10,47
b8dd1636-46db-4670-b120-f18006a52791,Puzzle,Medium,Line 4,0.195,Yes,William,4,2024-12-13,In Progress,10,81
